,Unnamed: 0,id,observed_on,description,latitude,longitude,map_scale,timeframe,species_guess,user_id,taxon_id,created_at,updated_at,place_guess,id_please,observed_on_string,iconic_taxon_id,num_identification_agreements,num_identification_disagreements,time_observed_at,time_zone,location_is_exact,delta,positional_accuracy,private_latitude,private_longitude,geoprivacy,quality_grade,positioning_method,positioning_device,out_of_range,license,uri,observation_photos_count,comments_count,zic_time_zone,oauth_application_id,observation_sounds_count,identifications_count,captive,community_taxon_id,site_id,old_uuid,public_positional_accuracy,mappable,cached_votes_total,last_indexed_at,private_place_guess,uuid,taxon_geoprivacy,short_description,user_login,iconic_taxon_name,tag_list,faves_count,created_at_utc,updated_at_utc,time_observed_at_utc,owners_identification_from_vision,user,taxon_name,rank,ancestry,common_name,common_name_id,common_name_name,is_valid,lexicon,rank_level,medium_photo_url,coordinates_obscured,tree_health
385,385,69594317,2021-02-14,4 discreet examples,49.229461666700004,-124.0271883333,,,western redcedar,2902883,48252,2021-02-15T01:22:33.913Z,2021-03-03T23:47:51.962Z,"Nanaimo, BC V9T 5N6, Canada",False,2021-02-14 5:21:19 PM PST,47126,1,0,2021-02-14T17:21:19.000Z,UTC,False,False,9.0,,,,research,,,,,https://www.inaturalist.org/observations/69594317,1,0,Etc/UTC,2.0,0,2,False,48252.0,5.0,,9.0,True,0,2021-03-03T23:47:55.446Z,,59672f12-d43d-420d-a3a9-8f73e5cb397e,open,4 discreet examples,tom858,Plantae,[],0,2021-02-15T01:22:33.913Z,2021-03-03T23:47:51.962Z,2021-02-14T17:21:19.000Z,False,"{'login': 'tom858', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2902883/thumb.jpeg?1588577151'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112956199/medium.jpeg?1613352164,,healthy
386,386,69594140,2021-02-14,2 western red cedars at corner of lot.,49.22934,-124.02680500000001,,,western redcedar,2902883,48252,2021-02-15T01:18:21.630Z,2021-03-03T23:47:55.179Z,"Nanaimo, BC V9T 5N6, Canada",False,2021-02-14 5:17:24 PM PST,47126,1,0,2021-02-14T17:17:24.000Z,UTC,False,False,11.0,,,,research,,,,,https://www.inaturalist.org/observations/69594140,1,0,Etc/UTC,2.0,0,2,False,48252.0,5.0,,11.0,True,0,2021-03-03T23:47:57.098Z,,51523fb8-c24e-41da-9294-c17aecb6a52f,open,2 western red cedars at corner of lot.,tom858,Plantae,[],0,2021-02-15T01:18:21.630Z,2021-03-03T23:47:55.179Z,2021-02-14T17:17:24.000Z,False,"{'login': 'tom858', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2902883/thumb.jpeg?1588577151'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112955870/medium.jpeg?1613351909,,healthy
387,387,69594053,2021-02-14,blank,49.2295731,-124.02701689999999,,,western redcedar,2902883,48252,2021-02-15T01:16:04.547Z,2021-03-03T23:47:44.720Z,"Nanaimo, BC V9T 5N6, Canada",False,2021-02-14 5:15:39 PM PST,47126,1,0,2021-02-14T17:15:39.000Z,UTC,False,False,36.0,,,,research,,,,,https://www.inaturalist.org/observations/69594053,1,0,Etc/UTC,2.0,0,2,False,48252.0,5.0,,36.0,True,0,2021-03-03T23:47:49.106Z,,d05e01c9-3c43-420d-aa57-764140262503,open,,tom858,Plantae,[],0,2021-02-15T01:16:04.547Z,2021-03-03T23:47:44.720Z,2021-02-14T17:15:39.000Z,False,"{'login': 'tom858', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/2902883/thumb.jpeg?1588577151'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112955696/medium.jpeg?1613351773,,healthy
388,388,69590881,2021-02-14,blank,49.4099007803,-123.45938613930001,,,western redcedar,569104,48252,2021-02-15T00:10:11.937Z,2021-02-23T00:24:04.429Z,"Keats Island, Gambier Island, BC, CA",False,Sun Feb 14 2021 14:20:10 GMT-0800 (PST),47126,1,0,2021-02-14T22:20:10.000Z,Pacific Time (US & Canada),False,False,16.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69590881,1,0,America/Los_Angeles,3.0,0,2,False,48252.0,5.0,,16.0,True,0,2021-02-23T00:24:05.423Z,,977ec5b3-305c-438b-86a3-075f74b18088,open,,elsemikkelsen,Plantae,[],0,2021-02-15T00:10:11.937Z,2021-02-23T00:24:04.429Z,2021-02-14T22:20:10.000Z,False,"{'login': 'elsemikkelsen', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/569104/thumb.jpg?1502377902'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112950344/medium.jpg?1613347823,,healthy
389,389,69589196,2021-02-14,blank,49.2811137014,-122.8355445203,,,western redcedar,3753626,48252,2021-02-14T23:39:21.257Z,2021-02-14T23:48:55.506Z,"Port Moody, Port Moody, BC, CA",False,Sun Feb 14 2021 14:59:38 GMT-0800 (PST),47126,2,0,2021-02-14T14:59:38.000Z,UTC,False,False,281.0,,,,research,,,,,https://www.inaturalist.org/observations/69589196,2,0,Etc/UTC,3.0,0,2,False,48252.0,5.0,,281.0,True,0,2021-02-14T23:48:57.877Z,,b5b55116-56de-4be5-bc13-7df154e54662,open,,danikastang,Plantae,[],0,2021-02-14T23:39:21.257Z,2021-02-14T23:48:55.506Z,2021-02-14T14:59:38.000Z,,"{'login': 'danikastang', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3753626/thumb.jpeg?1602870548'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112947102/medium.jpg?1613345967,,unhealthy
390,390,69583911,2021-02-14,blank,45.4616669722,-122.81656799999999,,,western redcedar,1746056,48252,2021-02-14T22:01:13.008Z,2021-02-15T21:34:47.650Z,"South Beaverton, Beaverton, OR 97008, USA",False,2021-02-14 12:54:09 PM PST,47126,1,0,2021-02-14T12:54:09.000Z,UTC,False,False,,,,,research,gps,gps,,,https://www.inaturalist.org/observations/69583911,1,0,Etc/UTC,2.0,0,2,False,48252.0,1.0,,,True,0,2021-02-15T21:34:50.768Z,,26f2870f-cd1d-4130-9968-a5dd1eac8161,open,,sara747,Plantae,[],0,2021-02-14T22:01:13.008Z,2021-02-15T21:34:47.650Z,2021-02-14T12:54:09.000Z,True,"{'login': 'sara747', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/1746056/thumb.jpeg?1603163416'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112937205/medium.jpeg?1613340079,,healthy
391,391,69582178,2021-02-14,blank,47.523564398299996,-122.3395161332,,,western redcedar,3989905,48252,2021-02-14T21:26:40.095Z,2021-02-18T01:09:23.497Z,"Westcrest Park, Seattle, WA, US",False,Sun Feb 14 2021 13:25:25 GMT-0800 (PST),47126,1,0,2021-02-14T13:25:25.000Z,UTC,False,False,50.0,,,,research,,,,,https://www.inaturalist.org/observations/69582178,3,0,Etc/UTC,3.0,0,2,False,48252.0,1.0,,50.0,True,0,2021-02-18T01:09:35.025Z,,238cd573-ec0b-4a12-8fe3-d0496e4b5c21,open,,seattlemurrays,Plantae,[],0,2021-02-14T21:26:40.095Z,2021-02-18T01:09:23.497Z,2021-02-14T13:25:25.000Z,True,"{'login': 'seattlemurrays', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112933747/medium.jpg?1613338005,,healthy
392,392,69573228,2017-10-29,blank,45.80149444439999,-121.6434166667,,,Thuja plicata,970009,48252,2021-02-14T18:52:50.386Z,2021-02-14T18:52:50.464Z,"Skamania, Washington, United States",False,2017/10/29 4:41 PM CDT,47126,0,0,2017-10-29T21:41:00.000Z,Central Time (US & Canada),False,False,32.0,,,,needs_id,,,,,https://www.inaturalist.org/observations/69573228,1,0,America/Chicago,,0,1,False,,1.0,,32.0,True,0,2021-02-14T18:52:59.152Z,,3571a9d1-cf2a-4831-aeaa-b3f894dd7e4c,open,,brandoncorder,Plantae,[],0,2021-02-14T18:52:50.386Z,2021-02-14T18:52:50.464Z,2017-10-29T21:41:00.000Z,True,"{'login': 'brandoncorder', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/970009/thumb.jpeg?1578940613'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112915916/medium.jpeg?1613328309,,healthy
393,393,69573123,2017-03-02,blank,46.689616960100004,-117.124616588,,,western redcedar,970009,48252,2021-02-14T18:52:22.172Z,2021-02-16T14:51:05.193Z,"Washington, US",False,2017/03/02 10:12 AM CST,47126,1,0,2017-03-02T16:12:00.000Z,Central Time (US & Canada),False,False,16.0,,,obscured,research,,,,,https://www.inaturalist.org/observations/69573123,1,0,America/Chicago,,0,2,False,48252.0,1.0,,26967.0,True,0,2021-02-16T14:51:15.147Z,,dbd91e05-de63-495f-8f99-47fbc36a8786,open,,brandoncorder,Plantae,[],0,2021-02-14T18:52:22.172Z,2021-02-16T14:51:05.193Z,2017-03-02T16:12:00.000Z,True,"{'login': 'brandoncorder', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/970009/thumb.jpeg?1578940613'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112912309/medium.jpeg?1613326019,True,healthy
394,394,69570993,2021-02-13,blank,49.121569108100005,-122.8825358239,,,,4021697,48252,2021-02-14T18:09:37.672Z,2021-02-14T19:13:11.231Z,"66 Ave, Surrey, BC, CA",False,Sat Feb 13 2021 09:03:00 GMT-0800 (PST),47126,0,0,2021-02-13T09:03:00.000Z,UTC,False,False,27.0,,,,needs_id,,,,,https://www.inaturalist.org/observations/69570993,1,0,Etc/UTC,3.0,0,1,False,,1.0,,27.0,True,0,2021-02-16T03:02:55.431Z,,318d6567-7785-4b57-a40d-68b1189137f3,open,,marcus_prakash,Plantae,[],0,2021-02-14T18:09:37.672Z,2021-02-14T19:13:11.231Z,2021-02-13T09:03:00.000Z,True,"{'login': 'marcus_prakash', 'user_icon_url': None}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112912558/medium.jpg?1613326184,,healthy
395,395,69555136,2021-02-14,blank,51.4160363781,-0.7539800181999999,,,western redcedar,3872619,48252,2021-02-14T12:03:58.553Z,2021-02-14T12:04:15.723Z,Bracknell,False,2021-02-14 10:43:40 AM GMT,47126,0,0,2021-02-14T10:43:40.000Z,UTC,False,False,2834.0,,,,needs_id,gps,gps,,,https://www.inaturalist.org/observations/69555136,2,0,Etc/UTC,2.0,0,1,False,,1.0,,2834.0,True,0,2021-02-14T15:32:12.827Z,,1aadfde5-131d-42c3-b2ba-94fa0137bafe,open,,frankier68,Plantae,[],0,2021-02-14T12:03:58.553Z,2021-02-14T12:04:15.723Z,2021-02-14T10:43:40.000Z,False,"{'login': 'frankier68', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3872619/thumb.jpeg?1608980431'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112883814/medium.jpeg?1613304245,,brown
396,396,69553330,2021-02-13,blank,53.5087466667,9.53918,,,,3560857,48252,2021-02-14T10:58:55.689Z,2021-02-14T10:59:24.140Z,"Horneburg, Niedersachsen, DE",False,Sat Feb 13 2021 16:06:07 GMT+0100 (GMT+1),47126,0,0,2021-02-13T15:06:07.000Z,Africa/Algiers,False,False,4.0,,,,needs_id,,,,,https://www.inaturalist.org/observations/69553330,1,0,,3.0,0,1,False,,1.0,,4.0,True,0,2021-02-16T07:08:53.304Z,,c3962c6d-1c22-4294-8455-d9b5369d88de,open,,gunnarj1,Plantae,[],0,2021-02-14T10:58:55.689Z,2021-02-14T10:59:24.140Z,2021-02-13T15:06:07.000Z,True,"{'login': 'gunnarj1', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3560857/thumb.png?1599232367'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112880493/medium.jpg?1613300360,,dead
397,397,69553009,2021-02-14,blank,51.4160363781,-0.7539800181999999,,,western redcedar,3872619,48252,2021-02-14T10:42:54.468Z,2021-02-14T11:56:23.160Z,Bracknell,False,2021-02-14 9:20:19 AM GMT,47126,0,0,2021-02-14T09:20:19.000Z,UTC,False,False,2834.0,,,,needs_id,gps,gps,,,https://www.inaturalist.org/observations/69553009,2,0,Etc/UTC,2.0,0,2,False,,1.0,,2834.0,True,0,2021-02-14T15:31:49.862Z,,80e7969f-3f3a-4fbd-b142-d963b2828a88,open,,frankier68,Plantae,[],0,2021-02-14T10:42:54.468Z,2021-02-14T11:56:23.160Z,2021-02-14T09:20:19.000Z,False,"{'login': 'frankier68', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3872619/thumb.jpeg?1608980431'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://static.inaturalist.org/photos/112879611/medium.jpeg?1613299380,,healthy
398,398,69546354,2021-02-08,blank,48.458174799999995,-123.4069800997,,,western redcedar,3995182,48252,2021-02-14T06:22:45.172Z,2021-02-14T06:22:53.176Z,"Victoria, BC V8Z 1L5, Canada",False,2021-02-08 2:35:35 PM PST,47126,0,0,2021-02-08T14:35:35.000Z,UTC,False,False,,,,,needs_id,gps,gps,,CC-BY-NC,https://www.inaturalist.org/observations/69546354,1,0,Etc/UTC,2.0,0,1,False,,1.0,,,True,0,2021-03-03T00:00:26.197Z,,d9eb13ab-8272-45cf-8b0f-fa2d62205882,open,,vanessabrownlee,Plantae,[],0,2021-02-14T06:22:45.172Z,2021-02-14T06:22:53.176Z,2021-02-08T14:35:35.000Z,False,"{'login': 'vanessabrownlee', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3995182/thumb.jpeg?1612322090'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112867815/medium.jpeg?1613283769,,brown
399,399,69543866,2021-02-13,"Ruxton Island, Gulf Islands, BC, Canada",49.07935,-123.709275,,,western redcedar,459348,48252,2021-02-14T05:05:49.526Z,2021-02-14T17:33:07.112Z,"Cowichan Valley, BC, Canada",False,2021/02/13 10:12 AM PST,47126,1,0,2021-02-13T18:12:00.000Z,Pacific Time (US & Canada),False,False,11.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69543866,1,0,America/Los_Angeles,,0,2,False,48252.0,5.0,,11.0,True,0,2021-02-14T17:33:11.966Z,,a23544fe-422b-42e4-86dd-87b149f61ee8,open,"Ruxton Island, Gulf Islands, BC, Canada",johndreynolds,Plantae,"['2021', 'BC', 'Canada', 'Ruxton']",0,2021-02-14T05:05:49.526Z,2021-02-14T17:33:07.112Z,2021-02-13T18:12:00.000Z,False,"{'login': 'johndreynolds', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/459348/thumb.jpg?1594481478'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112863259/medium.jpg?1613279133,,healthy
400,400,69543864,2021-02-13,"Ruxton Island, Gulf Islands, BC, Canada",49.07889444439999,-123.7090916667,,,western redcedar,459348,48252,2021-02-14T05:05:49.281Z,2021-02-14T17:33:08.564Z,"Cowichan Valley, British Columbia, Canada",False,2021/02/13 10:12 AM PST,47126,1,0,2021-02-13T18:12:00.000Z,Pacific Time (US & Canada),False,False,1107.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69543864,1,0,America/Los_Angeles,,0,2,False,48252.0,5.0,,1107.0,True,0,2021-02-14T17:33:12.917Z,,7bc35964-8d1b-46d8-a6b0-dd10facbe15c,open,"Ruxton Island, Gulf Islands, BC, Canada",johndreynolds,Plantae,"['2021', 'BC', 'Canada', 'Ruxton']",0,2021-02-14T05:05:49.281Z,2021-02-14T17:33:08.564Z,2021-02-13T18:12:00.000Z,False,"{'login': 'johndreynolds', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/459348/thumb.jpg?1594481478'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112863231/medium.jpg?1613279100,,healthy
401,401,69536515,2021-02-13,blank,49.4065669553,-123.46008898219999,,,western redcedar,569104,48252,2021-02-14T02:00:36.420Z,2021-02-15T17:51:40.787Z,"Keats Island, Gambier Island, BC, CA",False,Sat Feb 13 2021 17:22:50 GMT-0800 (PST),47126,2,0,2021-02-14T01:22:50.000Z,Pacific Time (US & Canada),False,False,50.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69536515,1,0,America/Los_Angeles,3.0,0,3,False,48252.0,5.0,,50.0,True,0,2021-02-15T17:51:44.567Z,,fa95d989-d1eb-4f80-9550-2a198367edf5,open,,elsemikkelsen,Plantae,[],0,2021-02-14T02:00:36.420Z,2021-02-15T17:51:40.787Z,2021-02-14T01:22:50.000Z,False,"{'login': 'elsemikkelsen', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/569104/thumb.jpg?1502377902'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112848972/medium.jpg?1613268054,,healthy
402,402,69536446,2021-02-13,blank,49.4067095232,-123.45974789629999,,,western redcedar,569104,48252,2021-02-14T01:58:09.983Z,2021-02-15T17:53:57.345Z,"Keats Island, Gambier Island, BC, CA",False,Sat Feb 13 2021 17:18:39 GMT-0800 (PST),47126,2,0,2021-02-14T01:18:39.000Z,Pacific Time (US & Canada),False,False,148.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69536446,1,0,America/Los_Angeles,3.0,0,3,False,48252.0,5.0,,148.0,True,0,2021-02-15T17:54:00.034Z,,ead649b3-67a9-44dc-ab41-99776dd47204,open,,elsemikkelsen,Plantae,[],0,2021-02-14T01:58:09.983Z,2021-02-15T17:53:57.345Z,2021-02-14T01:18:39.000Z,False,"{'login': 'elsemikkelsen', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/569104/thumb.jpg?1502377902'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112848808/medium.jpg?1613267904,,dead
403,403,69536106,2021-02-13,blank,49.409704509099996,-123.4593236851,,,western redcedar,569104,48252,2021-02-14T01:50:33.145Z,2021-02-15T18:00:26.070Z,"Keats Island, Gambier Island, BC, CA",False,Sat Feb 13 2021 16:54:40 GMT-0800 (PST),47126,1,0,2021-02-14T00:54:40.000Z,Pacific Time (US & Canada),False,False,1355.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69536106,1,0,America/Los_Angeles,3.0,0,2,False,48252.0,5.0,,1355.0,True,0,2021-02-15T18:00:31.165Z,,43805c9c-01d4-42dd-bfc2-640a2f081bff,open,,elsemikkelsen,Plantae,[],0,2021-02-14T01:50:33.145Z,2021-02-15T18:00:26.070Z,2021-02-14T00:54:40.000Z,False,"{'login': 'elsemikkelsen', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/569104/thumb.jpg?1502377902'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112848259/medium.jpg?1613267460,,dead
404,404,69536068,2021-02-13,blank,49.4097658401,-123.4621017142,,,western redcedar,569104,48252,2021-02-14T01:49:30.223Z,2021-02-15T18:01:14.906Z,"Keats Island, Gambier Island, BC, CA",False,Sat Feb 13 2021 16:45:50 GMT-0800 (PST),47126,1,0,2021-02-14T00:45:50.000Z,Pacific Time (US & Canada),False,False,363.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69536068,1,0,America/Los_Angeles,3.0,0,2,False,48252.0,5.0,,363.0,True,0,2021-02-15T18:01:20.435Z,,4317c74d-f257-4904-9e1a-98719aa234a2,open,,elsemikkelsen,Plantae,[],0,2021-02-14T01:49:30.223Z,2021-02-15T18:01:14.906Z,2021-02-14T00:45:50.000Z,False,"{'login': 'elsemikkelsen', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/569104/thumb.jpg?1502377902'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112848136/medium.jpg?1613267386,,brown
405,405,69534281,2021-02-05,blank,47.631695,-122.2963033333,,,,3898930,48252,2021-02-14T01:11:16.121Z,2021-02-14T03:19:23.027Z,"Washington Park Arboretum, Seattle, WA, US",False,Fri Feb 05 2021 15:03:12 GMT-0800 (PST),47126,0,0,2021-02-05T21:03:12.000Z,Central Time (US & Canada),False,False,13.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/69534281,3,0,America/Chicago,3.0,0,1,False,,1.0,,13.0,True,0,2021-02-25T17:38:48.330Z,,d120ab57-38a2-4214-8f6f-402683b3913a,open,,michael_james_burkhow,Plantae,[],0,2021-02-14T01:11:16.121Z,2021-02-14T03:19:23.027Z,2021-02-05T21:03:12.000Z,False,"{'login': 'michael_james_burkhow', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3898930/thumb.jpeg?1607980113'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112844799/medium.jpg?1613265086,,healthy
406,406,69529368,2021-02-13,blank,51.0014416667,-118.19821999999999,,,western redcedar,3954600,48252,2021-02-13T23:28:39.931Z,2021-02-14T04:58:07.045Z,"Victoria Rd W, Revelstoke, BC, CA",False,Sat Feb 13 2021 13:41:59 GMT-0800 (PST),47126,2,0,2021-02-13T21:41:59.000Z,Pacific Time (US & Canada),False,False,65.0,,,,research,,,,CC-BY-NC,https://www.inaturalist.org/observations/69529368,4,1,America/Los_Angeles,3.0,0,3,False,48252.0,5.0,,65.0,True,0,2021-02-14T04:58:09.754Z,,676f8d0a-dac7-4dc4-95ee-e6a84c570382,open,,flando,Plantae,[],0,2021-02-13T23:28:39.931Z,2021-02-14T04:58:07.045Z,2021-02-13T21:41:59.000Z,False,"{'login': 'flando', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3954600/thumb.jpg?1611086154'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112836208/medium.jpg?1613258924,,healthy
407,407,69528909,2021-02-13,blank,51.0016972167,-118.1986166667,,,western redcedar,3954600,48252,2021-02-13T23:21:15.165Z,2021-02-14T17:15:52.481Z,"Victoria Rd W, Revelstoke, BC, CA",False,Sat Feb 13 2021 13:40:14 GMT-0800 (PST),47126,1,0,2021-02-13T21:40:14.000Z,Pacific Time (US & Canada),False,False,65.0,,,,needs_id,,,,CC-BY-NC,https://www.inaturalist.org/observations/69528909,4,0,America/Los_Angeles,3.0,0,2,False,47374.0,5.0,,65.0,True,0,2021-02-14T17:15:55.293Z,,f48f54a9-8995-491d-a06f-27dfbdd7f7ff,open,,flando,Plantae,[],0,2021-02-13T23:21:15.165Z,2021-02-14T17:15:52.481Z,2021-02-13T21:40:14.000Z,True,"{'login': 'flando', 'user_icon_url': 'https://static.inaturalist.org/attachments/users/icons/3954600/thumb.jpg?1611086154'}",Thuja plicata,species,48460/47126/211194/136329/47375/47374/1150915/48253,western redcedar,77887.0,western redcedar,True,English,70.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112835515/medium.jpg?1613258479,,dead
